bvid,title,series,number,plays,likes,date,url
BV1eVKG6CEZH,175. 如何理解正态分布的多元扩展？【每天一个宝藏问题】,每天一个宝藏问题,175,351,0,2026-07-20,https://www.bilibili.com/video/BV1eVKG6CEZH
BV1MRME6oE2V,[106]. RWKV，一种序列模型：论文精读【每天一个宝藏论文】,每天一个宝藏论文,106,592,0,2026-07-20,https://www.bilibili.com/video/BV1MRME6oE2V
BV1vAN36BEit,174. 为什么DDPM加噪相当于90°旋转插值？【每天一个宝藏问题】,每天一个宝藏问题,174,673,0,2026-07-19,https://www.bilibili.com/video/BV1vAN36BEit
BV1MRME6oE3a,[105]. TTT，一种序列模型：论文精读【每天一个宝藏论文】,每天一个宝藏论文,105,670,0,2026-07-19,https://www.bilibili.com/video/BV1MRME6oE3a
BV1MRME6oEhx,[104]. kimi的注意力残差：论文精读【每天一个宝藏论文】,每天一个宝藏论文,104,868,0,2026-07-18,https://www.bilibili.com/video/BV1MRME6oEhx
BV1HNM76GEo8,173. 如何证明任意两句话的公共前缀都有相同的KV Cache？【每天一个宝藏问题】,每天一个宝藏问题,173,2860,0,2026-07-18,https://www.bilibili.com/video/BV1HNM76GEo8
BV1E9Mb6MEeq,172. 如何用外积优化GEMM？【每天一个宝藏问题】,每天一个宝藏问题,172,775,0,2026-07-17,https://www.bilibili.com/video/BV1E9Mb6MEeq
BV1cJTb6BE3S,[103]. Reflexion：Agent经典论文精读【每天一个宝藏论文】,每天一个宝藏论文,103,427,0,2026-07-17,https://www.bilibili.com/video/BV1cJTb6BE3S
BV1MRTd6bEbH,171. 如何可视化 DeepSeek MLA（简化版）？【每天一个宝藏问题】,每天一个宝藏问题,171,567,0,2026-07-16,https://www.bilibili.com/video/BV1MRTd6bEbH
BV1FRTi6oEz2,[102]. ReAct：Agent经典论文精读【每天一个宝藏论文】,每天一个宝藏论文,102,768,0,2026-07-16,https://www.bilibili.com/video/BV1FRTi6oEz2
BV1hETD6mERB,170. vLLM 投机解码首token合并 prefill 这个小技巧是怎么来的？【每天一个宝藏问题】,每天一个宝藏问题,170,1053,0,2026-07-15,https://www.bilibili.com/video/BV1hETD6mERB
BV1ktTc6tEce,[101]. H2O：KV缓存压缩论文精读【每天一个宝藏论文】,每天一个宝藏论文,101,521,0,2026-07-15,https://www.bilibili.com/video/BV1ktTc6tEce
BV1aDMu6BEDb,169. MTP为什么能一次预测多个未来 token？【每天一个宝藏问题】,每天一个宝藏问题,169,1010,0,2026-07-14,https://www.bilibili.com/video/BV1aDMu6BEDb
BV1rtTc6tEen,[100]. FlashDecoding的改进：FlashDecoding++论文精读【每天一个宝藏论文】,每天一个宝藏论文,100,609,0,2026-07-14,https://www.bilibili.com/video/BV1rtTc6tEen
BV1zTMP6YEqg,168. Megatron张量并行如何用列切分加行切分降低FFN层的通信？【每天一个宝藏问题】,每天一个宝藏问题,168,722,0,2026-07-13,https://www.bilibili.com/video/BV1zTMP6YEqg
BV1NsKQ6zENp,[99]. Medusa：投机解码和树形注意力论文精读【每天一个宝藏论文】,每天一个宝藏论文,99,397,0,2026-07-13,https://www.bilibili.com/video/BV1NsKQ6zENp
BV1fTMP6YEtZ,167. 为什么KL散度非负和信息熵是最优码长这两件事是等价的？【每天一个宝藏问题】,每天一个宝藏问题,167,610,0,2026-07-12,https://www.bilibili.com/video/BV1fTMP6YEtZ
BV11sKQ6zEFj,[98]. TurboQuant：KV Cache量化论文精读【每天一个宝藏论文】,每天一个宝藏论文,98,720,0,2026-07-12,https://www.bilibili.com/video/BV11sKQ6zEFj
BV1WzMP6rEN6,166. 如何用双缓冲优化GEMM？【每天一个宝藏问题】,每天一个宝藏问题,166,1550,0,2026-07-11,https://www.bilibili.com/video/BV1WzMP6rEN6
BV18e7p6FEU6,[97]. RaBitQ的改进工作：论文精读【每天一个宝藏论文】,每天一个宝藏论文,97,317,0,2026-07-11,https://www.bilibili.com/video/BV18e7p6FEU6
BV1AzMP6kE62,165. 残差连接在Transformer反向传播中可视化出来是什么样的？【每天一个宝藏问题】,每天一个宝藏问题,165,757,0,2026-07-10,https://www.bilibili.com/video/BV1AzMP6kE62
BV1Av7q6dEpF,[96]. Mamba_2：论文精读【每天一个宝藏论文】,每天一个宝藏论文,96,436,0,2026-07-10,https://www.bilibili.com/video/BV1Av7q6dEpF
BV1AzMP6rE61,164. 为什么环形All-Reduce 时，4卡和128卡单卡通信量差不多？【每天一个宝藏问题】,每天一个宝藏问题,164,1193,0,2026-07-09,https://www.bilibili.com/video/BV1AzMP6rE61
BV1kv7q6RELS,[95]. SAM_2：论文精读【每天一个宝藏论文】,每天一个宝藏论文,95,469,0,2026-07-09,https://www.bilibili.com/video/BV1kv7q6RELS
BV1rJTb6qEYr,163. 张量并行中的列并行和行并行是如何切分W和X矩阵的？【每天一个宝藏问题】,每天一个宝藏问题,163,718,0,2026-07-08,https://www.bilibili.com/video/BV1rJTb6qEYr
BV1kv7q6REeS,[94]. BPE：论文精读【每天一个宝藏论文】,每天一个宝藏论文,94,532,0,2026-07-08,https://www.bilibili.com/video/BV1kv7q6REeS
BV1tWTj6jEGU,162. 如何可视化GEMM？【每天一个宝藏问题】,每天一个宝藏问题,162,1097,0,2026-07-07,https://www.bilibili.com/video/BV1tWTj6jEGU
BV1kv7q6RE7a,[93]. PyTorch_2：论文精读【每天一个宝藏论文】,每天一个宝藏论文,93,500,0,2026-07-07,https://www.bilibili.com/video/BV1kv7q6RE7a
BV1foTi6sEyH,161. MoE每个token都要选专家，那prefill要如何并行？【每天一个宝藏问题】,每天一个宝藏问题,161,2643,0,2026-07-06,https://www.bilibili.com/video/BV1foTi6sEyH
BV1kv7q6REVg,[92]. TVM：论文精读【每天一个宝藏论文】,每天一个宝藏论文,92,396,0,2026-07-06,https://www.bilibili.com/video/BV1kv7q6REVg
BV1YCTY6qEMZ,160. 如何对注意力头剪枝？【每天一个宝藏问题】,每天一个宝藏问题,160,601,0,2026-07-05,https://www.bilibili.com/video/BV1YCTY6qEMZ
BV1wv7q6dEtL,[91]. ConsistencyModels：论文精读【每天一个宝藏论文】,每天一个宝藏论文,91,548,0,2026-07-05,https://www.bilibili.com/video/BV1wv7q6dEtL
BV1rtTc6tEqd,159. 如何可视化MTP？【每天一个宝藏问题】,每天一个宝藏问题,159,1217,0,2026-07-04,https://www.bilibili.com/video/BV1rtTc6tEqd
BV1kv7q6REvQ,[90]. EDM：论文精读【每天一个宝藏论文】,每天一个宝藏论文,90,454,0,2026-07-04,https://www.bilibili.com/video/BV1kv7q6REvQ
BV18e7p6FEeD,158. 最简单的含RoPE的Transformer可视化有多简单？【每天一个宝藏问题】,每天一个宝藏问题,158,954,0,2026-07-03,https://www.bilibili.com/video/BV18e7p6FEeD
BV1Av7q6dEKW,[89]. LDM：论文精读【每天一个宝藏论文】,每天一个宝藏论文,89,343,0,2026-07-03,https://www.bilibili.com/video/BV1Av7q6dEKW
BV13e7p6cEF4,157. 为什么Adam除以√vt让稳定的梯度项归一化，振荡的梯度项归零化【每天一个宝藏问题】,每天一个宝藏问题,157,620,0,2026-07-02,https://www.bilibili.com/video/BV13e7p6cEF4
BV1kv7q6REEK,[88]. DiffusionBeatGANs：论文精读【每天一个宝藏论文】,每天一个宝藏论文,88,498,0,2026-07-02,https://www.bilibili.com/video/BV1kv7q6REEK
BV18e7p6FE1J,156. 最简单的transformer反向传播可视化能有多简单？【每天一个宝藏问题】,每天一个宝藏问题,156,1350,0,2026-07-01,https://www.bilibili.com/video/BV18e7p6FE1J
BV1kv7q6REtL,[87]. ScoreSDE：论文精读【每天一个宝藏论文】,每天一个宝藏论文,87,392,0,2026-07-01,https://www.bilibili.com/video/BV1kv7q6REtL
BV18e7p6FEZ1,155. 为什么信息熵=最优码长，交叉熵=实际码长，KL散度=浪费码长【每天一个宝藏问题】,每天一个宝藏问题,155,853,0,2026-06-30,https://www.bilibili.com/video/BV18e7p6FEZ1
BV1LXjg6vEPM,[86]. DDIM：论文精读【每天一个宝藏论文】,每天一个宝藏论文,86,536,0,2026-06-30,https://www.bilibili.com/video/BV1LXjg6vEPM
BV1De7p6FEL3,154. 为什么投机解码确保每轮至少产出一个 token？【每天一个宝藏问题】,每天一个宝藏问题,154,979,0,2026-06-29,https://www.bilibili.com/video/BV1De7p6FEL3
BV1LXjg6vEhk,[85]. NCSN：论文精读【每天一个宝藏论文】,每天一个宝藏论文,85,365,0,2026-06-29,https://www.bilibili.com/video/BV1LXjg6vEhk
BV1he7p6FEp1,153. 从等比数列求和理解Adam优化器训练初期动量修正【每天一个宝藏问题】,每天一个宝藏问题,153,713,0,2026-06-28,https://www.bilibili.com/video/BV1he7p6FEp1
BV176Js6DELe,[84]. WGAN：论文精读【每天一个宝藏论文】,每天一个宝藏论文,84,414,0,2026-06-28,https://www.bilibili.com/video/BV176Js6DELe
BV1bv7p6bEeG,152. 为什么前向残差连接对应反向残差连接【每天一个宝藏问题】,每天一个宝藏问题,152,991,0,2026-06-27,https://www.bilibili.com/video/BV1bv7p6bEeG
BV176Js6DEsq,[83]. 思维树：论文精读【每天一个宝藏论文】,每天一个宝藏论文,83,411,0,2026-06-27,https://www.bilibili.com/video/BV176Js6DEsq
BV1gAj36ZEmj,151. 如何可视化MQA？【每天一个宝藏问题】,每天一个宝藏问题,151,444,0,2026-06-26,https://www.bilibili.com/video/BV1gAj36ZEmj
BV1q6Js6DEaQ,[82]. 思维链：论文精读【每天一个宝藏论文】,每天一个宝藏论文,82,633,0,2026-06-26,https://www.bilibili.com/video/BV1q6Js6DEaQ
BV1hAj36ZE8a,150. 对比注意力池和注意力温度对注意力汇聚有什么影响？【每天一个宝藏问题】,每天一个宝藏问题,150,594,0,2026-06-25,https://www.bilibili.com/video/BV1hAj36ZE8a
BV1q6Js6DE2b,[81]. ProgressiveDistillation：论文精读【每天一个宝藏论文】,每天一个宝藏论文,81,352,0,2026-06-25,https://www.bilibili.com/video/BV1q6Js6DE2b
BV1gAj36ZEY3,149. 为什么投机解码最多可以比K个Token多生成一个Token？【每天一个宝藏问题】,每天一个宝藏问题,149,994,0,2026-06-24,https://www.bilibili.com/video/BV1gAj36ZEY3
BV176Js6DEPp,[80]. GAN：论文精读【每天一个宝藏论文】,每天一个宝藏论文,80,565,0,2026-06-24,https://www.bilibili.com/video/BV176Js6DEPp
BV1DAj36ZEZD,148. 超连接中的连边和感知机的连边有何异同？【每天一个宝藏问题】,每天一个宝藏问题,148,459,0,2026-06-23,https://www.bilibili.com/video/BV1DAj36ZEZD
BV1q6Js6DEwE,[79]. FlashAttention-4：论文精读【每天一个宝藏论文】,每天一个宝藏论文,79,919,0,2026-06-23,https://www.bilibili.com/video/BV1q6Js6DEwE
BV18Aj36ZEZP,147. 如何直观理解RoPE的平移不变性【每天一个宝藏问题】,每天一个宝藏问题,147,844,0,2026-06-22,https://www.bilibili.com/video/BV18Aj36ZEZP
BV176Js6DE5W,[78]. CFG：论文精读【每天一个宝藏论文】,每天一个宝藏论文,78,404,0,2026-06-22,https://www.bilibili.com/video/BV176Js6DE5W
BV1gAj36ZEUA,146. 能否有一种方法同时可视化注意力的前向和反向传播？【每天一个宝藏问题】,每天一个宝藏问题,146,952,0,2026-06-21,https://www.bilibili.com/video/BV1gAj36ZEUA
BV176Js6DEaM,[77]. DDPM：论文精读【每天一个宝藏论文】,每天一个宝藏论文,77,547,0,2026-06-21,https://www.bilibili.com/video/BV176Js6DEaM
BV1hAj36ZE7E,145. 从prefill和decode角度理解投机解码何以加速？【每天一个宝藏问题】,每天一个宝藏问题,145,2058,0,2026-06-20,https://www.bilibili.com/video/BV1hAj36ZE7E
BV1Ag7m6XEyN,[76]. VAE：论文精读【每天一个宝藏论文】,每天一个宝藏论文,76,710,0,2026-06-20,https://www.bilibili.com/video/BV1Ag7m6XEyN
BV1DAj36ZE2E,144. 如何可视化Transformer的残差连接？【每天一个宝藏问题】,每天一个宝藏问题,144,622,0,2026-06-19,https://www.bilibili.com/video/BV1DAj36ZE2E
BV1Pg7m6XEnq,[75]. GoogLeNet：论文精读【每天一个宝藏论文】,每天一个宝藏论文,75,534,0,2026-06-19,https://www.bilibili.com/video/BV1Pg7m6XEnq
BV13Aj36ZEcC,143. 如何可视化SGLang中的KV Cache？【每天一个宝藏问题】,每天一个宝藏问题,143,1280,0,2026-06-18,https://www.bilibili.com/video/BV13Aj36ZEcC
BV1Ag7m6XEy4,[74]. VGG：论文精读【每天一个宝藏论文】,每天一个宝藏论文,74,401,0,2026-06-18,https://www.bilibili.com/video/BV1Ag7m6XEy4
BV1gAj36ZELC,142. 如何可视化前馈网络｜线性层的反向传播？【每天一个宝藏问题】,每天一个宝藏问题,142,733,0,2026-06-17,https://www.bilibili.com/video/BV1gAj36ZELC
BV1Wg7m6XEgG,[73]. FasterRCNN：论文精读【每天一个宝藏论文】,每天一个宝藏论文,73,431,0,2026-06-17,https://www.bilibili.com/video/BV1Wg7m6XEgG
BV1zCjg6rE9F,141. 多轮对话中Decode之后还要增量Prefill，那新的KV如何并入KV Cache？【每天一个宝藏问题】,每天一个宝藏问题,141,1828,0,2026-06-16,https://www.bilibili.com/video/BV1zCjg6rE9F
BV1Ag7m6XERk,[72]. Word2Vec：论文精读【每天一个宝藏论文】,每天一个宝藏论文,72,453,0,2026-06-16,https://www.bilibili.com/video/BV1Ag7m6XERk
BV1Ag7m6XErq,[71]. Whisper：论文精读【每天一个宝藏论文】,每天一个宝藏论文,71,625,0,2026-06-15,https://www.bilibili.com/video/BV1Ag7m6XErq
BV1AG7m6HEEW,140. 稀疏矩阵乘稠密向量SpMV是如何跳过0值计算的？【每天一个宝藏问题】,每天一个宝藏问题,140,711,0,2026-06-15,https://www.bilibili.com/video/BV1AG7m6HEEW
BV1zRVE6sExg,139. 为什么传统残差连接是mhc残差流扩展率=1 的特例？【每天一个宝藏问题】,每天一个宝藏问题,139,663,0,2026-06-14,https://www.bilibili.com/video/BV1zRVE6sExg
BV1zRVE6sEz1,[70]. UNet：论文精读【每天一个宝藏论文】,每天一个宝藏论文,70,681,0,2026-06-14,https://www.bilibili.com/video/BV1zRVE6sEz1
BV1FRVE6xEap,138. 如何可视化含RoPE的注意力分数矩阵【每天一个宝藏问题】,每天一个宝藏问题,138,602,0,2026-06-13,https://www.bilibili.com/video/BV1FRVE6xEap
BV1zRVE6sEU2,[69]. SwinTransformer：论文解读【每天一个宝藏论文】,每天一个宝藏论文,69,686,0,2026-06-13,https://www.bilibili.com/video/BV1zRVE6sEU2
BV1zRVE6sE2x,137. HC=？会让超连接退化为preNorm传统残差连接？【每天一个宝藏问题】,每天一个宝藏问题,137,637,0,2026-06-12,https://www.bilibili.com/video/BV1zRVE6sE2x
BV1zRVE6sEmR,[68]. EfficientNet：论文解读【每天一个宝藏论文】,每天一个宝藏论文,68,518,0,2026-06-12,https://www.bilibili.com/video/BV1zRVE6sEmR
BV1dsG26dETn,[67]. Dropout：论文解读【每天一个宝藏论文】,每天一个宝藏论文,67,680,0,2026-06-11,https://www.bilibili.com/video/BV1dsG26dETn
BV1LsG26dEuq,136. BERT和GPT的可视化有多像？【每天一个宝藏问题】,每天一个宝藏问题,136,706,0,2026-06-11,https://www.bilibili.com/video/BV1LsG26dEuq
BV1bGVK6iEq7,[66]. DINO：论文解读【每天一个宝藏论文】,每天一个宝藏论文,66,786,0,2026-06-10,https://www.bilibili.com/video/BV1bGVK6iEq7
BV1bGVK6iE2B,135. 如何直观理解超连接中的残差流？【每天一个宝藏问题】,每天一个宝藏问题,135,700,0,2026-06-10,https://www.bilibili.com/video/BV1bGVK6iE2B
BV1uGVK6iEh2,[65]. Mamba：论文解读【每天一个宝藏论文】,每天一个宝藏论文,65,739,0,2026-06-09,https://www.bilibili.com/video/BV1uGVK6iEh2
BV1UGVK6vEzn,134. 为什么RoPE中旋转矩阵R0是单位阵？【每天一个宝藏问题】,每天一个宝藏问题,134,615,0,2026-06-09,https://www.bilibili.com/video/BV1UGVK6vEzn
BV18iGx6oEo1,[64]. YOLO：论文解读【每天一个宝藏论文】,每天一个宝藏论文,64,548,0,2026-06-08,https://www.bilibili.com/video/BV18iGx6oEo1
BV1h1GE6BEMm,133. 如何可视化超连接？【每天一个宝藏问题】,每天一个宝藏问题,133,788,0,2026-06-08,https://www.bilibili.com/video/BV1h1GE6BEMm
BV1DiGx6oE4S,[63]. DETR：论文解读【每天一个宝藏论文】,每天一个宝藏论文,63,648,0,2026-06-07,https://www.bilibili.com/video/BV1DiGx6oE4S
BV1UHGB6REeL,132. 为什么只用柱状图就能证明投机解码是无损的？【每天一个宝藏问题】,每天一个宝藏问题,132,1208,0,2026-06-07,https://www.bilibili.com/video/BV1UHGB6REeL
BV1hiGx6oExa,[62]. FlowMatching：论文解读【每天一个宝藏论文】,每天一个宝藏论文,62,982,0,2026-06-06,https://www.bilibili.com/video/BV1hiGx6oExa
BV1AtGe6KEuk,131. 折扣因子γ是如何改变未来的奖励重要程度的？【每天一个宝藏问题】,每天一个宝藏问题,131,706,0,2026-06-06,https://www.bilibili.com/video/BV1AtGe6KEuk
BV1AtGe6KEuV,[61]. RaBitQ：向量检索论文解读【每天一个宝藏论文】,每天一个宝藏论文,61,700,0,2026-06-05,https://www.bilibili.com/video/BV1AtGe6KEuV
BV1ktGe6NEtg,130. 如何从概率树理解投机解码是无损的？【每天一个宝藏问题】,每天一个宝藏问题,130,896,0,2026-06-05,https://www.bilibili.com/video/BV1ktGe6NEtg
BV1AtGe6KEbW,129. 举例说明DPO论文里三行核心代码是啥意思？【每天一个宝藏问题】,每天一个宝藏问题,129,698,0,2026-06-04,https://www.bilibili.com/video/BV1AtGe6KEbW
BV1ktGe6NE1c,[60]. SAM：论文解读【每天一个宝藏论文】,每天一个宝藏论文,60,573,0,2026-06-04,https://www.bilibili.com/video/BV1ktGe6NE1c
BV17zLC68Emq,[59]. MoE：论文解读【每天一个宝藏论文】,每天一个宝藏论文,59,671,0,2026-06-03,https://www.bilibili.com/video/BV17zLC68Emq
BV1ZzLC6bEbU,128. 为什么4D并行的四个任务划分维度是正交的？【每天一个宝藏问题】,每天一个宝藏问题,128,932,0,2026-06-03,https://www.bilibili.com/video/BV1ZzLC6bEbU
BV1FGLM6wEbm,127. 为什么Adam优化器相当于在求19日EMA均线？【每天一个宝藏问题】,每天一个宝藏问题,127,1999,0,2026-06-02,https://www.bilibili.com/video/BV1FGLM6wEbm
BV1zGLM6cEYG,[58]. MAE：论文解读【每天一个宝藏论文】,每天一个宝藏论文,58,539,0,2026-06-02,https://www.bilibili.com/video/BV1zGLM6cEYG
BV1EVLM6bEuU,126. 举例说明投机解码如何拒绝采样？【每天一个宝藏问题】,每天一个宝藏问题,126,1117,0,2026-06-01,https://www.bilibili.com/video/BV1EVLM6bEuU
BV1cQLJ6PE78,[57]. CLIP：论文解读【每天一个宝藏论文】,每天一个宝藏论文,57,924,0,2026-06-01,https://www.bilibili.com/video/BV1cQLJ6PE78
BV1cQLJ6PEAs,[56]. 旋转位置编码RoPE：论文解读【每天一个宝藏论文】,每天一个宝藏论文,56,1111,0,2026-05-31,https://www.bilibili.com/video/BV1cQLJ6PEAs
BV1FXLJ6YEiX,125. 为什么Token数相同的批次未必是负载均衡的？以WLB LLM为例【每天一个宝藏问题】,每天一个宝藏问题,125,1147,0,2026-05-31,https://www.bilibili.com/video/BV1FXLJ6YEiX
BV1FQLJ6PESa,[55]. ScaNN：向量检索论文解读【每天一个宝藏论文】,每天一个宝藏论文,55,572,0,2026-05-30,https://www.bilibili.com/video/BV1FQLJ6PESa
BV1FXLJ6YE1L,124. 训练时是如何恰好错开一个token的？【每天一个宝藏问题】,每天一个宝藏问题,124,1462,0,2026-05-30,https://www.bilibili.com/video/BV1FXLJ6YE1L
BV1JXLJ6YE1X,[54]. ViT：论文解读【每天一个宝藏论文】,每天一个宝藏论文,54,936,0,2026-05-29,https://www.bilibili.com/video/BV1JXLJ6YE1X
BV1FXLJ6YEEv,123. 如何用CPU内存的残差修正量化误差？以DecDEC为例【每天一个宝藏问题】,每天一个宝藏问题,123,767,0,2026-05-29,https://www.bilibili.com/video/BV1FXLJ6YEEv
BV1FXLJ6YEwC,122. 为什么只有单个词嵌入就能构成二元语言模型？【每天一个宝藏问题】,每天一个宝藏问题,122,636,0,2026-05-28,https://www.bilibili.com/video/BV1FXLJ6YEwC
BV1FXLJ6YEh4,[53]. GPT3：论文解读【每天一个宝藏论文】,每天一个宝藏论文,53,909,0,2026-05-28,https://www.bilibili.com/video/BV1FXLJ6YEh4
BV16XLJ6YEVP,121. 为什么GQA是MQA过渡到MHA的插值？【每天一个宝藏问题】,每天一个宝藏问题,121,1125,0,2026-05-27,https://www.bilibili.com/video/BV16XLJ6YEVP
BV1FXLJ6YECS,[52]. GPT2：论文解读【每天一个宝藏论文】,每天一个宝藏论文,52,632,0,2026-05-27,https://www.bilibili.com/video/BV1FXLJ6YECS
BV1fXLJ6aEZ1,[51]. BERT：论文解读【每天一个宝藏论文】,每天一个宝藏论文,51,753,0,2026-05-26,https://www.bilibili.com/video/BV1fXLJ6aEZ1
BV1TN5b6YE5q,120. 任意矩阵满足什么性质就能成为RoPE旋转矩阵？【每天一个宝藏问题】,每天一个宝藏问题,120,1217,0,2026-05-26,https://www.bilibili.com/video/BV1TN5b6YE5q
BV1FXLJ6YExi,[50]. MobileNet：论文解读【每天一个宝藏论文】,每天一个宝藏论文,50,842,0,2026-05-25,https://www.bilibili.com/video/BV1FXLJ6YExi
BV1235J6qENx,119. 如何可视化多头注意力？【每天一个宝藏问题】,每天一个宝藏问题,119,1674,0,2026-05-25,https://www.bilibili.com/video/BV1235J6qENx
BV1FXLJ6YE4U,[49]. ResNet：论文解读【每天一个宝藏论文】,每天一个宝藏论文,49,1066,0,2026-05-24,https://www.bilibili.com/video/BV1FXLJ6YE4U
BV1MyRXBvEG1,118. 为什么Deepseek V3不用辅助损失也能做到MoE负载均衡？【每天一个宝藏问题】,每天一个宝藏问题,118,1771,0,2026-05-24,https://www.bilibili.com/video/BV1MyRXBvEG1
BV1tN5b6YEjF,[48]. DAPO：论文解读【每天一个宝藏论文】,每天一个宝藏论文,48,1062,0,2026-05-23,https://www.bilibili.com/video/BV1tN5b6YEjF
BV1SHR9BuEBH,117. 如何用动态规划理解在线softmax的循环与归约？【每天一个宝藏问题】,每天一个宝藏问题,117,1599,0,2026-05-23,https://www.bilibili.com/video/BV1SHR9BuEBH
BV14N5b6YEbS,[47]. QLearning：论文解读【每天一个宝藏论文】,每天一个宝藏论文,47,1446,0,2026-05-22,https://www.bilibili.com/video/BV14N5b6YEbS
BV1ygRXBZEQf,116. 如何从动态规划和记忆化搜索理解DQN？【每天一个宝藏问题】,每天一个宝藏问题,116,1474,0,2026-05-22,https://www.bilibili.com/video/BV1ygRXBZEQf
BV14N5b6YEbf,[46]. Muon is Scalable：Muon优化器论文解读【每天一个宝藏论文】,每天一个宝藏论文,46,1218,0,2026-05-21,https://www.bilibili.com/video/BV14N5b6YEbf
BV1M5RmBDENg,115. 为什么梯度下降、泰勒展开、正态分布都有多元扩展？【每天一个宝藏问题】,每天一个宝藏问题,115,1551,0,2026-05-21,https://www.bilibili.com/video/BV1M5RmBDENg
BV1m5RmBSEkF,114. 为什么除以√dk是在给注意力升温？【每天一个宝藏问题】,每天一个宝藏问题,114,4328,0,2026-05-20,https://www.bilibili.com/video/BV1m5RmBSEkF
BV1nERrB9E7d,[45]. AlphaZero：论文解读【每天一个宝藏论文】,每天一个宝藏论文,45,631,0,2026-05-20,https://www.bilibili.com/video/BV1nERrB9E7d
BV1m5RmBSENE,113. 如何理解梯度下降的多元函数扩展？【每天一个宝藏问题】,每天一个宝藏问题,113,791,0,2026-05-19,https://www.bilibili.com/video/BV1m5RmBSENE
BV1t1RrBNEEt,[44]. AutoRound：大模型量化论文解读【每天一个宝藏论文】,每天一个宝藏论文,44,1010,0,2026-05-19,https://www.bilibili.com/video/BV1t1RrBNEEt
BV1uGdgBnE65,112. 如何可视化MOE？【每天一个宝藏问题】,每天一个宝藏问题,112,4926,0,2026-05-18,https://www.bilibili.com/video/BV1uGdgBnE65
BV1m1RrBNEmy,[43]. MQA：论文解读【每天一个宝藏论文】,每天一个宝藏论文,43,1003,0,2026-05-18,https://www.bilibili.com/video/BV1m1RrBNEmy
BV141RrBNEd1,[42]. DQN：论文解读【每天一个宝藏论文】,每天一个宝藏论文,42,805,0,2026-05-17,https://www.bilibili.com/video/BV141RrBNEd1
BV1Tf9XBwEzM,111. 如何直观理解KV Cache的显存计算公式？以Llama2-7B为例。【每天一个宝藏问题】,每天一个宝藏问题,111,2229,0,2026-05-17,https://www.bilibili.com/video/BV1Tf9XBwEzM
BV1m1RrBNEhp,[41]. DeepSeek_GRPO：论文解读【每天一个宝藏论文】,每天一个宝藏论文,41,1103,0,2026-05-16,https://www.bilibili.com/video/BV1m1RrBNEhp
BV1k7RuBPEqt,110. 为什么激活值per channel量化比per token量化难加速得多？【每天一个宝藏问题】,每天一个宝藏问题,110,1813,0,2026-05-16,https://www.bilibili.com/video/BV1k7RuBPEqt
BV1t1RrBNEwi,[40]. Transformer：论文解读【每天一个宝藏论文】,每天一个宝藏论文,40,1433,0,2026-05-15,https://www.bilibili.com/video/BV1t1RrBNEwi
BV1A7RuBNETS,109. 最简单的Transformer可视化能有多简单？【每天一个宝藏问题】,每天一个宝藏问题,109,2199,0,2026-05-15,https://www.bilibili.com/video/BV1A7RuBNETS
BV1f9RxBCEyN,[39]. 智能体强化学习论文串讲：WebRL、DigiRL、WebAgent-R1、AgentQ【每天一个宝藏论文】,每天一个宝藏论文,39,3847,0,2026-05-14,https://www.bilibili.com/video/BV1f9RxBCEyN
BV1k7RuBPEsV,108. 如何用前缀和理解稀疏矩阵的CSR格式？【每天一个宝藏问题】,每天一个宝藏问题,108,1484,0,2026-05-14,https://www.bilibili.com/video/BV1k7RuBPEsV
BV1t1RrBNELs,[38]. AlphaGo：论文解读【每天一个宝藏论文】,每天一个宝藏论文,38,1339,0,2026-05-13,https://www.bilibili.com/video/BV1t1RrBNELs
BV1389kB3Ek4,107. DeepSeek V4如何使用Attention Sink忽略上下文？【每天一个宝藏问题】,每天一个宝藏问题,107,1927,0,2026-05-13,https://www.bilibili.com/video/BV1389kB3Ek4
BV142RrBeEjQ,[37]. Adam：论文解读【每天一个宝藏论文】,每天一个宝藏论文,37,1227,0,2026-05-12,https://www.bilibili.com/video/BV142RrBeEjQ
BV1a89kB3EVu,106. Flash Attention反向传播也做到线性显存了吗？【每天一个宝藏问题】,每天一个宝藏问题,106,1434,0,2026-05-12,https://www.bilibili.com/video/BV1a89kB3EVu
BV142RrBeE8E,[36]. DPO：论文解读【每天一个宝藏论文】,每天一个宝藏论文,36,1105,0,2026-05-11,https://www.bilibili.com/video/BV142RrBeE8E
BV1Kk9kBAEnC,105. K-Means聚类和中垂线有什么关系？【每天一个宝藏问题】,每天一个宝藏问题,105,823,0,2026-05-11,https://www.bilibili.com/video/BV1Kk9kBAEnC
BV122RrBeEfs,[35]. Deepseek-Engram：论文解读【每天一个宝藏论文】,每天一个宝藏论文,35,1027,0,2026-05-10,https://www.bilibili.com/video/BV122RrBeEfs
BV1jNoRBoE9b,104. 为什么训练时是同时预测token的？【每天一个宝藏问题】,每天一个宝藏问题,104,2706,0,2026-05-10,https://www.bilibili.com/video/BV1jNoRBoE9b
BV1T2RrBvE25,[34]. PPO：论文解读【每天一个宝藏论文】,每天一个宝藏论文,34,1166,0,2026-05-09,https://www.bilibili.com/video/BV1T2RrBvE25
BV1JcoRB8EGb,103. 多个线程执行同一段算子代码时发生了什么？【每天一个宝藏问题】,每天一个宝藏问题,103,2393,0,2026-05-09,https://www.bilibili.com/video/BV1JcoRB8EGb
